"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"deu",-0.24766620769768322,-0.4194043125474112,-0.42537398801133497,-0.4314074459017103,-0.43790752561908564,-0.44445616945897326,-0.4515017166907276,-0.4576715391358066,-0.4637211493164428,-0.4698982953239783,-0.4765077538429252,-0.4835172221551276,-0.49109920029897225,-0.49820813445782264,-0.5056167088217434,-0.5140905572071253,-0.5241359819907365
"dnk",-0.9356753807093665,-1.597211549457478,-1.6323496796429748,-1.6673097159038086,-1.703072304562947,-1.7419385259053732,-1.782964335147308,-1.8222525782652377,-1.8592861131485727,-1.8975646003849933,-1.9375557252532927,-1.9789790974486632,-2.0230924776519887,-2.0675359752824307,-2.1142635051084047,-2.1744437196111743,-2.2461800646556784
"esp",-0.08372784895820384,-0.1433339410881418,-0.1468725195573728,-0.15064277782939062,-0.15451153508855286,-0.15970433851689725,-0.16592019550260018,-0.17323158641756597,-0.18184651462638257,-0.19012441534682623,-0.1987690650954943,-0.20628323172638963,-0.21333217460312026,-0.22093885912060074,-0.22919063739429424,-0.23769898811139,-0.24691254893439707
"est",-0.06984692773710499,-0.12054496391468161,-0.12386200751501875,-0.12744356282323732,-0.13116575777992745,-0.1354676523516951,-0.13998052089548851,-0.14390517364671895,-0.14755544501354745,-0.15148543886396304,-0.15576742797914767,-0.1603576728106404,-0.16521415687837937,-0.17026708490696096,-0.17554478143659846,-0.18430627071420735,-0.19558099765749626
"fin",-0.3470319696616375,-0.5681088978915505,-0.5619094438482519,-0.5563999667835939,-0.552303556045719,-0.5492221394089114,-0.5468731394017046,-0.5431740692100062,-0.5382668102998811,-0.5329203443660169,-0.5275437421737417,-0.5228447333315178,-0.519034204978519,-0.5143940387232759,-0.5097499493496249,-0.5113919979152226,-0.5179554354995508
"fra",-0.22275926875758856,-0.3786718852224258,-0.38799760596381905,-0.39516560799922607,-0.40119153683012554,-0.40886871124371504,-0.41803951239987036,-0.4266820907258051,-0.43531151877810315,-0.4434425893154792,-0.45153224126728286,-0.4608241266876312,-0.47124578059649647,-0.48155785190110434,-0.492557862517351,-0.5040213670571281,-0.5168984732382809
"gbr",-0.1801056748062968,-0.30315687945297043,-0.3058242762234986,-0.30848934416042306,-0.311451485500025,-0.31509978020494156,-0.3192442716524857,-0.32319022280722365,-0.3272594809853757,-0.33117209963657857,-0.3353787348890358,-0.3395199067889765,-0.34390797712827714,-0.3480919780241676,-0.3525728002720441,-0.3574543907419736,-0.36306484035220077
"grc",-0.2505614804405809,-0.4287877941239082,-0.4396867420086492,-0.450932089308409,-0.46226630313340733,-0.47529755033709487,-0.49004633862591573,-0.5024250004798114,-0.514253428008804,-0.5291725139549563,-0.5473189044391868,-0.5643116869672671,-0.5812260778617517,-0.5977525089953528,-0.6143824120409258,-0.6333145059316592,-0.654683274731982
"hrv",-0.06764219714527897,-0.11385014916314162,-0.1148804675440207,-0.11594415902612676,-0.1170978585385174,-0.11875986989410281,-0.1208399781790992,-0.1231674759244572,-0.12574073488054172,-0.12929621523302126,-0.1337820041969695,-0.13887231532617728,-0.14469815371286332,-0.14986988700390613,-0.15480172370614387,-0.158924592389742,-0.16259551923288873
"irl",-0.2710963124027965,-0.45912360938601404,-0.4667002012434196,-0.47410470058256715,-0.48170362103769904,-0.491136026422756,-0.5020287431852677,-0.5126628664735677,-0.524256488727326,-0.5355286537443216,-0.5478844049459419,-0.5609956016034423,-0.57550796908441,-0.5900142723613611,-0.605356612944874,-0.6219484469819792,-0.6404524847806403
"ita",-0.07569033201640929,-0.1296138000812741,-0.13294180854361848,-0.13641065877111336,-0.1400421379378458,-0.1447042884274441,-0.15032491527111613,-0.15488813081834252,-0.15910506135815572,-0.16306209823950812,-0.16715133354985312,-0.17171157595007314,-0.1766928962835701,-0.18225020399597058,-0.18829972827646424,-0.1952639763393882,-0.20331817868027846
"ltu",-0.11304066985077244,-0.1950276432202025,-0.20061319302770997,-0.2061585626047413,-0.2121812120033928,-0.21825089866182035,-0.22441684058752687,-0.22976682152322514,-0.23478703382652233,-0.24004345101206193,-0.245614004385597,-0.2520489399981951,-0.2587892792996649,-0.26612955294755825,-0.2733511266078459,-0.2835585598859769,-0.2952612100806218
"lva",-0.16820950898950304,-0.2929598213512574,-0.3044076211558555,-0.31693069783242933,-0.33016624953978724,-0.34434951453344853,-0.3592654966553477,-0.37206003383506436,-0.38365331821214044,-0.39468950198853214,-0.40589079799743244,-0.417128854524107,-0.4288571869582203,-0.44219823019991944,-0.45656857577178744,-0.47732496542626235,-0.5022766133736423
"mlt",-0.0024262439120903423,-0.004038815833473652,-0.004038641396597598,-0.004030269733412695,-0.004030747969796522,-0.0040263158409659106,-0.004025867736889843,-0.004024663675328277,-0.0040246462543303,-0.004019542633704187,-0.004019456017834155,-0.004015820681035898,-0.004021247526997396,-0.004028906663888776,-0.004043789831265077,-0.004102573316833169,-0.004192539685299312
"nld",-612761242.4964323,-21665553139525.934,-23557935747307.81,-25147552250000.8,-26488304338004.105,-27411350445052.78,-27954373150326,-28381155441301.63,-28759724761617.188,-29173988008526.605,-29598806165927.06,-29930150054155.152,-30184970750874.39,-30122097242836.23,-29875784997101.227,-29235507769350.727,-28268188752161.652
"pol",-0.1023898173892479,-0.17594114745043132,-0.18064124902105183,-0.1853581348705946,-0.19082360827042955,-0.19634738913028027,-0.2021018250377815,-0.20663469303939808,-0.210482517562538,-0.21445493125955561,-0.2190829636907088,-0.2241470425484393,-0.22984944860490186,-0.2358476258182196,-0.24178217351847886,-0.24938681943116325,-0.25785074982777045
"prt",-0.03577223881312541,-0.06192181060785673,-0.06584449298547845,-0.0681480775631016,-0.06940548437278649,-0.07195063499655374,-0.07542215434125366,-0.07836117799466802,-0.08108321207408453,-0.08391581696755024,-0.08700827455687676,-0.0903168309769109,-0.09393030740234565,-0.09731233335058542,-0.10062791135704297,-0.10442011281862618,-0.10870357116923302
"rou",-0.012829075991327432,-0.021861134192524556,-0.022292596791806396,-0.022706726524457377,-0.023142021328093065,-0.023698828286844442,-0.02439991997401636,-0.02508842389455923,-0.025845397387824764,-0.02682982093582531,-0.02805688691674968,-0.029445009718898074,-0.030963712017328948,-0.03205694603927167,-0.03274749954567113,-0.03322853431833028,-0.03345560828922345
"svn",-0.01741848021922232,-0.02930222426285045,-0.029557922154421767,-0.029803539045358818,-0.03006018948915612,-0.030437040519515346,-0.03089230438629853,-0.031300047063753667,-0.0317015465144288,-0.03207227871000473,-0.03246877467193432,-0.03290203670476277,-0.03339992690201132,-0.03390530687329418,-0.034466032257030044,-0.03497217590889834,-0.035494325844531716
"swe",-0.1824138511837159,-0.3052366488427105,-0.30645922454680674,-0.30791708078367064,-0.3098583553615808,-0.31327021551993406,-0.3171254774976151,-0.320424291159771,-0.3232930573544457,-0.3263675466525173,-0.3300904302211194,-0.33388296074355894,-0.33808864923395854,-0.34156722137280715,-0.3451956266421585,-0.352887253441736,-0.36409802528919455
