"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"deu",-0.055460364982784505,-0.015766057628019414,-0.016075246098035123,-0.01637443835661445,-0.016683390755689587,-0.01703615789420132,-0.01743732301295875,-0.017804013772981797,-0.018167008296132714,-0.018524169155176295,-0.01889210237305816,-0.01929948164083317,-0.01974748832502815,-0.020211760828880987,-0.020715664369441722,-0.021375090391906326,-0.022184280379733412
"dnk",-0.40242766352065473,-0.480149939612029,-0.4929645735882171,-0.5072270849829197,-0.5226377840788943,-0.5404530618465908,-0.5597876526807988,-0.578248217516919,-0.595710689528195,-0.6128069224084376,-0.6299266122111291,-0.6470724191085409,-0.6647962066918534,-0.6821216621075266,-0.699867315688063,-0.7220779155348467,-0.7481333650122712
"esp",-0.019873820028037947,-0.008935563545753311,-0.009259494114632894,-0.009619117753367767,-0.009997295160679709,-0.010562689093240873,-0.011258985395479204,-0.012237406177117993,-0.01344472481562553,-0.014654251902090909,-0.015916590473175063,-0.017428615652947954,-0.01914524767464565,-0.020961792280604907,-0.022883553953645386,-0.02472939795971074,-0.026592446224871225
"est",-0.07445566243502455,-0.1304469551434262,-0.1342702863884493,-0.13846794875753687,-0.1428795950702444,-0.14792193730925884,-0.1531934546040059,-0.1576990078257623,-0.16182287029967712,-0.16601935785479638,-0.17044105598401638,-0.17540366086884474,-0.18079667528746457,-0.18627566458201406,-0.1919115623860601,-0.20128935757756095,-0.2133668922000176
"fin",-0.16414754859100933,-0.19257383151725094,-0.19189253065863277,-0.1908585341635738,-0.18992906659297537,-0.189415970127349,-0.18919335558144068,-0.1884908521547768,-0.1873550906291599,-0.1860753975023166,-0.18478654214526546,-0.18384806970266343,-0.18329054154311297,-0.18242698672861213,-0.1815521792328023,-0.1828391721924616,-0.18583041203937833
"fra",-0.05027474888740224,-0.015712719056548696,-0.016006546641111896,-0.01629606959913099,-0.01659134524385486,-0.01699654781005533,-0.01748905885886609,-0.01802119826749271,-0.01859089349873777,-0.01914880040639888,-0.019709782331023273,-0.02032266645723979,-0.020983726032730576,-0.021660794797961902,-0.022382515926755442,-0.023035297759876894,-0.02369362063259217
"gbr",-0.06275453385095053,-0.059090669768713244,-0.06002158280719039,-0.06096587857281621,-0.06197204018488778,-0.0632638964514376,-0.06474090531987109,-0.06625184419261076,-0.0678283106623212,-0.06941168946706933,-0.0710772223338818,-0.07282569046376253,-0.07468536450458974,-0.0765696804462257,-0.0785628253888615,-0.0807976722687953,-0.083297708983876
"grc",-0.05625980280307141,-0.018004783448422046,-0.018511280639155192,-0.019187250110630494,-0.01997069928380002,-0.021246156188481358,-0.02288141939698063,-0.02464766804334273,-0.026566829758789545,-0.028616888970278698,-0.03083345667884707,-0.03325205851333335,-0.035874535154389875,-0.038701636720561705,-0.04172145169948349,-0.04527272801821969,-0.04929527348330742
"hrv",-0.03629197376403548,-0.04868784036664575,-0.050049199790591636,-0.05131442943386855,-0.05255015002176844,-0.054417470953227465,-0.0567608714236667,-0.059164074991158166,-0.06165781015384786,-0.06491948584418372,-0.06886265897091404,-0.07362084173485606,-0.07915799885920283,-0.08418846394598889,-0.08902866058018155,-0.09327346512620904,-0.0972053817037799
"irl",-0.14546572050143647,-0.19765855282836142,-0.20095574577385644,-0.20445265186099792,-0.20818992937108316,-0.21254436635025353,-0.21741915801858358,-0.2222756547337279,-0.22760418815562788,-0.23304374378114723,-0.23911155841339626,-0.24579796042404345,-0.2532813350841545,-0.2606459377431314,-0.2683039096791684,-0.2766093786980117,-0.285829683028449
"ita",-0.017761412313288538,-0.007164463048903169,-0.007334482638177153,-0.0075266204278223725,-0.0077372667120823024,-0.008063184373763299,-0.008481665437665153,-0.008950453655709456,-0.009477246213951407,-0.009947446933045168,-0.010400688597222985,-0.010844810383392467,-0.011290328678126293,-0.01188679860341102,-0.012597451787355052,-0.013466121056582292,-0.014484170255357753
"ltu",-0.029617440285334418,-0.01795731098683806,-0.018741023437385262,-0.019589845502709924,-0.020540648725775323,-0.021634053136476705,-0.022846276912935615,-0.02395063305056233,-0.025017273478800117,-0.026158803496212357,-0.027384726545398586,-0.02865646141455569,-0.0299352113036222,-0.03121629258591163,-0.0324403842214549,-0.03390752750216386,-0.035474739363983154
"lva",-0.06287087205073538,-0.06693427036766897,-0.0688597698233484,-0.07126600316220699,-0.07399638780325457,-0.0770730064481917,-0.08040749246344125,-0.08352330801527641,-0.08655723476733712,-0.08955082124024738,-0.09265440863899244,-0.09612834651321345,-0.09999833494274135,-0.10402639029012395,-0.10815399096271161,-0.11386402430331177,-0.1206310446117298
"mlt",-0.0017509765617429451,-0.00263812280766329,-0.002637994181697856,-0.002632620500175875,-0.0026330997232038023,-0.002630180136942162,-0.002629735372816633,-0.0026288879704350343,-0.002628876869648078,-0.002625546500900633,-0.0026254953361948274,-0.0026242847419366555,-0.0026298236754596083,-0.0026304398931920048,-0.0026311703369197303,-0.0026567588244819085,-0.002699780795223372
"nld",-806285211.3516423,-38794392534257.92,-42395577801618.57,-45438047127809.305,-48019758966922.445,-49959500178772.73,-51285641002857.79,-52497640669847.29,-53690304697116.4,-55057418951853.016,-56522613412570.42,-57766060616071.94,-58831086656719.12,-59375281836487.305,-59616595591849.625,-59221408251727.21,-58231734107809.47
"pol",-0.020133363814112126,-0.0021317311100110814,-0.002207296482836796,-0.0022775196819480037,-0.0023533525331020932,-0.002433268053925186,-0.002518564133380252,-0.002586939558490986,-0.00264577825404011,-0.002697628183501166,-0.00275166680883121,-0.002807183960851223,-0.002867607506606973,-0.002926158853266969,-0.0029795795336018394,-0.0030573673940992308,-0.003148251916373912
"prt",-0.01883227826973144,-0.026080429016184237,-0.028974865798314653,-0.030114651562707095,-0.030112311086027965,-0.03112421836979351,-0.032837522267903374,-0.0340508378391946,-0.03499108122443362,-0.03596970007487821,-0.03705168435542694,-0.038258610164676465,-0.039615565324990776,-0.04078698130125513,-0.04186702764593653,-0.04338044723013468,-0.04526055448724753
"rou",-0.012277547883354778,-0.020686070696240844,-0.021077432737492963,-0.02144631881930703,-0.02183043983159383,-0.02231374323279356,-0.022920910659463,-0.02353272664580297,-0.024219749333476148,-0.0251513726739927,-0.026334347470979846,-0.027683789210464216,-0.02916890460115118,-0.03022612191075913,-0.030884095093608455,-0.03133547207618825,-0.03154057707390745
"svn",-0.003755901095081615,-7.732801469484407e-4,-7.751608937844878e-4,-7.767475282971503e-4,-7.78619996355534e-4,-7.814057602639757e-4,-7.84817253340897e-4,-7.886279136948282e-4,-7.933393464720773e-4,-7.991419533670552e-4,-8.068085930013069e-4,-8.16394007496779e-4,-8.282515007729252e-4,-8.408050423458491e-4,-8.550761464332091e-4,-8.700873658007424e-4,-8.869548528189775e-4
"swe",-0.08086565047673577,-0.09426079220261618,-0.09383379144747295,-0.09361135428144207,-0.09362889012436426,-0.09431632299016224,-0.09528405652682315,-0.09596155977740217,-0.09644103807642246,-0.09701137738216126,-0.09779737263494459,-0.09877598446875746,-0.09998653445071337,-0.10101570172411645,-0.10211081446284132,-0.10449987629709279,-0.10799043981759571
