"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"deu",-0.27677618506090074,-0.4971885261151443,-0.5320139262051549,-0.5775705697541156,-0.6311391011178391,-0.6981793152154969,-0.7755211798005868,-0.8536300276403286,-0.9337874866267915,-1.0228331135455626,-1.1195239466523232,-1.2037997293197211,-1.2809653925265452,-1.358420499161872,-1.4386529196544484,-1.5356079533146438,-1.6481090504972817
"dnk",-1.0333451904390833,-1.879838006650758,-2.0455183608650396,-2.3009456774363612,-2.6110872300966426,-3.0559567200347137,-3.5807109835245154,-4.111263459612847,-4.636355637838429,-5.226908363282545,-5.855430619152646,-6.342458718878308,-6.742470221051722,-7.086737239185281,-7.401056435360543,-7.724689944202401,-8.063563140126107
"esp",-0.20036716356480744,-0.5105544337877688,-0.7186088239471755,-0.8771419034534156,-1.0023631203611605,-1.1380091809683246,-1.2810446371682715,-1.4060607354129617,-1.5243020818365705,-1.630118648921608,-1.7329738847422282,-1.794299524384113,-1.8299203962459432,-1.8546360612439527,-1.8736133993990545,-1.89154817037529,-1.9121417666168705
"est",-0.07033513349233855,-0.12162726612697794,-0.12505439943958363,-0.12881911198423524,-0.13277483382038158,-0.13858670845980914,-0.14547475243386065,-0.1508026183117961,-0.15521070723332198,-0.16123250914984455,-0.16854215344217494,-0.17416604016097237,-0.1786989895367963,-0.18250247477394899,-0.18588752709444156,-0.19192448953130326,-0.19987920072886967
"fin",-0.3504937528857166,-0.5767796338712605,-0.5730154930181364,-0.5773845189752103,-0.587880872344615,-0.6056005625272753,-0.6278648756945837,-0.6455362181551627,-0.6596065256721406,-0.6872050007262875,-0.7235154656807463,-0.7469279014462815,-0.7624959433944811,-0.7720857703483852,-0.7785391664962393,-0.8138718313761228,-0.8694518616511937
"fra",-0.26135881104689673,-0.4887001796792245,-0.5462805377261071,-0.6141100353675544,-0.6878279921147867,-0.7881725892867397,-0.9052575062015955,-1.0417196025982345,-1.190263779444578,-1.3878197895822564,-1.6162821515041892,-1.8488022384824165,-2.084243410343878,-2.3171469231728525,-2.5518182756675722,-2.7768035571161698,-3.002062874686251
"gbr",-0.24465813674772185,-0.4779375081963799,-0.5465178597007347,-0.6389712541327697,-0.7456865900154597,-0.9086958543438328,-1.105011029878722,-1.3528044594617317,-1.6315097574856274,-1.9985708683484482,-2.4213315165652283,-2.8025661176692807,-3.1573866187528,-3.4948258693195733,-3.8243740365062506,-4.194681503770948,-4.5967583842480675
"grc",-0.41953444493956216,-0.9150826037893744,-1.1515421414175386,-1.3009878749455916,-1.3919346762518714,-1.4692247599621733,-1.5393086507176523,-1.5839750092017324,-1.6147698384881393,-1.6436502352570326,-1.6743688298868187,-1.7110471651295756,-1.7538607137912443,-1.7931659348245144,-1.8309895108687413,-1.8660412704672225,-1.9011646932358794
"hrv",-0.1226315758306673,-0.301030624233356,-0.4245997628113951,-0.6133110192824032,-0.8482097250152476,-1.205985932310294,-1.6510645510753985,-2.022441316817669,-2.3476756747975336,-2.652145488534763,-2.95061949467047,-3.14680611184468,-3.279534983054,-3.371848153764345,-3.4399080487054756,-3.4991451775955418,-3.554218672895626
"irl",-0.306033750067336,-0.5595068682118787,-0.6114699129073808,-0.689509786020237,-0.7819364935443995,-0.9429270810776491,-1.1431779082213045,-1.389911048474679,-1.6656621779288283,-1.9823571425943487,-2.3277235187846412,-2.6041800206381027,-2.8397988788317896,-3.018627984516631,-3.1645955929590075,-3.2886335048290083,-3.403947487876857
"ita",-0.12292865299563527,-0.2816412327679929,-0.3742749224019404,-0.45926915158677195,-0.5394500571654803,-0.6685412528257939,-0.8321242361014058,-1.0164141924176917,-1.2187547828114709,-1.4531764782315215,-1.7149182492405268,-1.910115199126361,-2.0618621010156657,-2.1624717463675447,-2.228934682488626,-2.2806804814296866,-2.3266889206095653
"ltu",-0.11591361276301893,-0.20256521468359212,-0.21079890247834854,-0.22051962585390994,-0.23192924705291995,-0.24581910569383414,-0.2617073213695864,-0.27709340095785073,-0.29264628343429466,-0.31285127833391435,-0.3369733824602483,-0.3597223124965798,-0.38126929293739176,-0.4040569042793485,-0.4270745734985204,-0.4593656294056281,-0.49739455507364916
"lva",-0.18610937705162423,-0.34109704382369044,-0.371017973850607,-0.4126830150730232,-0.4630097947293632,-0.5313636743302097,-0.6133071608976359,-0.6955010015999519,-0.7794812471411561,-0.890183790240795,-1.0231178383622752,-1.1411808126530198,-1.2517933745172405,-1.3576155583654992,-1.4608420947750833,-1.6000838974947529,-1.7650660821825537
"mlt",-0.038036424613885345,-0.14700237699706298,-0.25995732660597515,-0.3101194721671141,-0.3206613097053723,-0.3245165668531613,-0.3245154208332601,-0.3244337022090038,-0.32443429286835856,-0.3240215232935717,-0.324010000774666,-0.32344599419886766,-0.32342034130931063,-0.32313212393650925,-0.32309243604419224,-0.3231038643537909,-0.3230628239738742
"nld",-2701030117.6200347,-800314397886104.6,-2165210812856556.3,-6459428505869962,-18407875268718936,-61793215111046736,-198675683954896930,-642013315768817300,-1889305501532352500,-6396756026481234e3,-20533707872474526e3,-57291818198442746e3,-1407828035827128e5,-34428716362235485e4,-7951134167122668e5,-2085370272715272e6,-5399851437448366e6
"pol",-0.14501780897794303,-0.31092236297136644,-0.3936663981873534,-0.5276115333899156,-0.7009057982298117,-0.8943962821991724,-1.1051724134152785,-1.2399292872928847,-1.3240139775653637,-1.3784293014869275,-1.4160116386516486,-1.44255569496895,-1.4630012442533813,-1.482979257794248,-1.5005375783746833,-1.523444422607989,-1.5477301213235872
"prt",-0.045251808741320065,-0.09031167548003705,-0.10854145743559585,-0.13723117974071553,-0.17268232159162178,-0.22033795723581662,-0.2762381218933352,-0.32478110233556956,-0.3691401747211831,-0.40295042141725856,-0.43070892464944777,-0.4479639617487985,-0.4588323091067492,-0.468258174700098,-0.47706726928725685,-0.4856399895213137,-0.49467156890591335
"rou",-0.01542234427603928,-0.03116853429450117,-0.038287429227623626,-0.04786378445934547,-0.05941927338899422,-0.07404804676716115,-0.09138969721178558,-0.10298501468544163,-0.11096449537296715,-0.11682272177911956,-0.12145817313865548,-0.125386187981813,-0.12874525656094704,-0.13215446856947866,-0.13524167510917673,-0.13789933129677578,-0.13984611705211147
"svn",-0.0315538308386043,-0.06891249798568477,-0.08602334038773085,-0.10830246997268755,-0.13392654468900034,-0.18100203731775677,-0.24186291368063495,-0.3179906011790301,-0.4042304070213776,-0.5346570311605903,-0.695231867409174,-0.8566285064722234,-1.020154416124397,-1.162036099233954,-1.2919129714713429,-1.3929673950210497,-1.4772870626614698
"swe",-0.19888375133684244,-0.35633015586782335,-0.3844395517030308,-0.4335352814746063,-0.4949781058294689,-0.5823598330205293,-0.6827828423059401,-0.777564713008505,-0.8668932710100941,-0.9718514443784243,-1.0867411540950722,-1.1673122040248618,-1.2269192327494238,-1.2723231634619414,-1.3107742266374345,-1.3527373080084337,-1.4003456791447877
