"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"dnk",-0.2734834324241264,-0.45590665909722716,-0.4404434773956245,-0.4367160578768181,-0.4419163952527394,-0.45410362244197033,-0.46834231825173545,-0.4865870680257789,-0.5055526577958602,-0.5282769571553159,-0.5521927194063636,-0.5821543381427929,-0.6161060705271448,-0.6614871388100574,-0.714124834867802,-0.7577991523550875,-0.7975611143786754
"esp",-0.040501219741939654,-0.0664747967382362,-0.06222876618163786,-0.059861548440443,-0.058706085381177164,-0.05791446132443756,-0.05723969014217456,-0.057420252044004805,-0.058022512620237165,-0.05949393956227178,-0.06149067644279915,-0.06385682269381965,-0.06669689482040608,-0.0703592036197076,-0.07475559822490707,-0.07985406891752866,-0.0855826641269486
"est",-0.013550582965993208,-0.023635102870600555,-0.024266350823110017,-0.025328914404842973,-0.026551681548159234,-0.028051278654173117,-0.03002013435156048,-0.03206944873992423,-0.03421388477991005,-0.03690564765508331,-0.03990298168646822,-0.04306375734531853,-0.04646231334726192,-0.051459030538858475,-0.057654339056079085,-0.060714563620956064,-0.06184000405200507
"fin",-0.10962086082926259,-0.18039538320516746,-0.17158181249047333,-0.16711667086671822,-0.16543394787712495,-0.16412366143201407,-0.16291977360497478,-0.1621888240482927,-0.1611105733183571,-0.16180807437135014,-0.16317592487680166,-0.1645854606923458,-0.16622741585804457,-0.1711899902881231,-0.17808170463117223,-0.17497941168755915,-0.1663224651398787
"fra",-0.08082826031262647,-0.1366370424614738,-0.13447003638701327,-0.13611183204026434,-0.1404537834319708,-0.14506335996979924,-0.14948855922430893,-0.15394118727092287,-0.1578720177583981,-0.16283576698831181,-0.1680285044329155,-0.17391906676077484,-0.18008361084110858,-0.18719074453725781,-0.19471559128372284,-0.2025446048897539,-0.21071432694044212
"gbr",-0.10593690833848868,-0.17771033472142594,-0.17183851989689414,-0.16845948107993003,-0.16658716760304948,-0.1649387528439017,-0.16249988797655268,-0.16077923061549315,-0.15897947075336205,-0.15888673176543966,-0.15944016915322434,-0.16109955422083377,-0.1635522393633959,-0.1670167383426624,-0.17119097793041327,-0.17555929183029617,-0.18029647145786365
"grc",-0.0973499203283934,-0.16059133757420074,-0.149871543804736,-0.14679446388178308,-0.14937513368256106,-0.15331665585595067,-0.15788842937313197,-0.16349673061968328,-0.169693395119197,-0.17744984824940024,-0.18640853324950468,-0.19637619420422858,-0.20774944264048134,-0.2208463565002039,-0.23557392821734746,-0.2492800329522371,-0.26285894910559326
"hrv",-0.03251574107927535,-0.051443420523966665,-0.044457911969597586,-0.04138800201924919,-0.04107713059863238,-0.041258971130364586,-0.042154573568398135,-0.043158521307884445,-0.04439992346770838,-0.04579050404255325,-0.047348684362957805,-0.04893904533150861,-0.05063985958642103,-0.052338281131303344,-0.05408537077756792,-0.055592558666361924,-0.05691821352565851
"irl",-0.07038683847482297,-0.11498983307042243,-0.10449831957480837,-0.09974491261782736,-0.09870063191811385,-0.09678057352968672,-0.09358128144338895,-0.09208878547151134,-0.09148992865112282,-0.09238564021173401,-0.09438757414068633,-0.09728603616191434,-0.10127289352115376,-0.10633376012489926,-0.11242802425592835,-0.11887274738070497,-0.1258128353948229
"ita",-0.034246987583064215,-0.05660864423525647,-0.053910922600086675,-0.05291999721054319,-0.053229359026407685,-0.05410169770150297,-0.0553164586170829,-0.05686446725047256,-0.05864640061208348,-0.0608794973520288,-0.06345938765572878,-0.06659178917681752,-0.07027098611195326,-0.0745923923868852,-0.07947249861237626,-0.08418293669942845,-0.08901622803479947
"ltu",-0.04823668333826525,-0.08019570106790885,-0.07603446753615684,-0.07486717273451626,-0.07658754763049114,-0.07881738703859886,-0.08229168655010666,-0.08564529517967046,-0.0894402938635741,-0.09456158720895225,-0.10075932493204265,-0.10736790682673858,-0.11451997534670522,-0.12347844618039172,-0.13376425349596044,-0.14071536206675672,-0.14522720151366464
"lva",-0.07645160885200175,-0.13071432113657133,-0.12954359921698577,-0.13007972488023878,-0.13280144532364924,-0.136135274757887,-0.14101760779191563,-0.14638407251251762,-0.15221091605783776,-0.15944049370343327,-0.16739319621404958,-0.17588202664688968,-0.18513896350421666,-0.19880183809721785,-0.21534078865681483,-0.2223952602227075,-0.22315935015221333
"mlt",-5.984231173039589e-4,-9.794061908041662e-4,-8.859010570461123e-4,-8.58390670332998e-4,-8.712958077805588e-4,-8.953876797446192e-4,-9.371514811951087e-4,-9.741323178658057e-4,-0.0010124996934202102,-0.0010604586487605872,-0.001115700589549018,-0.001174897700639832,-0.0012399019085118645,-0.001302208200515409,-0.0013657018778645558,-0.0014241372236156735,-0.001477874574573601
"nld",-261771783.53850055,-5170816365688.708,-4652991541316.655,-4611805959253.944,-4982974292621.867,-5598719799548.596,-6402254710946.233,-7381443043181.834,-8539382998636.002,-9957379189733.723,-11638457021194.854,-13809846904302.078,-16519660075493.705,-19879601664623.473,-23952326343061.6,-28665712855541.08,-34592067517592.207
"pol",-0.03910784041719628,-0.0655731843799523,-0.06263098376318998,-0.06107160219727126,-0.060772961646238244,-0.06110375629391207,-0.06260635764964162,-0.06448940645730206,-0.06693090268831137,-0.07006045636560598,-0.07388684759905839,-0.07814811158030066,-0.08309525674242701,-0.0893670883482578,-0.09668907677173877,-0.10221468787150467,-0.10648753716311354
"prt",-0.017192576310065544,-0.028461753325748074,-0.02677822071501801,-0.025975965582758498,-0.025785579848491835,-0.025905096281464424,-0.026180929793151453,-0.026860138499140707,-0.02776263772928944,-0.02908035084731031,-0.03069050868663714,-0.032644868124742654,-0.034941126227927555,-0.03761690047277,-0.04065065243104016,-0.04379931294412609,-0.047153337407601636
"rou",-0.003425838423676275,-0.005764522039897191,-0.005538951902039901,-0.0054214482146930365,-0.005425217336663124,-0.005530162224054447,-0.005759110182190774,-0.005993626277100983,-0.006264379627185512,-0.006523250132617342,-0.006793272723115695,-0.0070394434873111145,-0.007292863685370854,-0.00760154029587623,-0.007951488865654,-0.008396523197806705,-0.008895842345091332
"svn",-0.009663613356025724,-0.01595564105817404,-0.01496992330487501,-0.014697093601101496,-0.014938683105514272,-0.015343580591298256,-0.01591964161439252,-0.01647387897691921,-0.0169898406129243,-0.017598950592712104,-0.01827356273156333,-0.019027238946511815,-0.0198790521676373,-0.020816661664246894,-0.02186680084236281,-0.022932979202883175,-0.02406940650739875
"swe",-0.0728685127393991,-0.12084272627961301,-0.11468383788612035,-0.11142802960271148,-0.11008892331979547,-0.11017243176787428,-0.11123069363373483,-0.11240572371737922,-0.11336273487989601,-0.11433912236035182,-0.11511326887545525,-0.11829532838850687,-0.12288467449933504,-0.128665831003838,-0.13515697691748318,-0.13549429363141074,-0.1324646486400849
