"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"esp",-0.001870369284995288,-0.0031121673602863,-0.0029732472600296767,-0.002932967086999305,-0.0029513824701843383,-0.0029912089445027767,-0.003033918597927787,-0.0031255005911612344,-0.0032374485428143807,-0.0034180250711113302,-0.0036358265419922375,-0.0038724815020430015,-0.004134224926966024,-0.0044395649404394,-0.004785444532207084,-0.005195781966971236,-0.005658457456436672
"est",-0.016934790632183727,-0.02993960404149565,-0.03129137323226727,-0.03305952511352128,-0.034941758005846424,-0.03777235742360441,-0.04154691465464433,-0.044750457113162945,-0.047671952366534764,-0.051317562550978746,-0.055367296700448154,-0.059120001992019056,-0.06287707265875131,-0.06666640367389842,-0.07069658484923913,-0.07590650375545183,-0.08205204810934896
"fin",-0.04131470292888517,-0.0688642547779672,-0.06678551211265482,-0.06593980063316351,-0.06589656713559267,-0.06607054488356745,-0.06629400460957946,-0.06619206697834334,-0.06565090690114905,-0.06560713004908347,-0.06572633461390254,-0.06562864640403676,-0.0655121752913379,-0.06530115519994828,-0.06509366130278416,-0.06568267800324268,-0.06685814001161638
"fra",-0.004108690879389698,-0.006984723515746083,-0.006926903111570404,-0.007028359091887371,-0.007249354758853688,-0.007526737969909547,-0.00781623107916074,-0.008102137311227775,-0.008355442060392626,-0.008659213869843807,-0.008971068983176789,-0.00927827113003099,-0.009576395198263032,-0.009893364330437748,-0.01021608740517932,-0.010572685108445334,-0.010958909288671936
"gbr",-0.01768335368218521,-0.029894998795021444,-0.02921665555734032,-0.028906111953574953,-0.02880896367402075,-0.02885078157759402,-0.028780661863014867,-0.028750202352523235,-0.028642593165406627,-0.028875625479996003,-0.029228491112376354,-0.029662693501042448,-0.030171550233570876,-0.030751268775397467,-0.03139831304698193,-0.0322766589314849,-0.03333521269941464
"grc",-0.003714053823711261,-0.006254394426929988,-0.00600710034692753,-0.006001167030700305,-0.006189895491148789,-0.0064964072423290276,-0.006855680591255631,-0.007286701309661137,-0.007751784000764594,-0.008337133730729196,-0.009000817630766544,-0.009687151038084707,-0.010424554779731032,-0.011246637568274043,-0.012148821336510629,-0.013168072765956662,-0.014289143979528962
"hrv",-0.009374743701717758,-0.015143397472305864,-0.013496815181734956,-0.012830236814198592,-0.012915648925204692,-0.013270523386799127,-0.013914894830813207,-0.01459667679885035,-0.015355785619064477,-0.016276327884257036,-0.017319966905515738,-0.01832588665267032,-0.019339278859509257,-0.020355965400653542,-0.021392647069606863,-0.022465685538364255,-0.023548289418773294
"irl",-0.031050374962648952,-0.050956798314516494,-0.046596678134691594,-0.04473626557836008,-0.04449504310839458,-0.043971038718859656,-0.042888348257574815,-0.04246255589163139,-0.04236904000000097,-0.042945161088692174,-0.044016296483329054,-0.04534631443703363,-0.047093904261696906,-0.04902402555806429,-0.05124716542473928,-0.05405510827201088,-0.057354511268925545
"ita",-0.0014766936791144047,-0.0024824914978127666,-0.0024243948325342046,-0.0024155542167614286,-0.002450040097379258,-0.002526942503577878,-0.002627623439555027,-0.0027537877058780857,-0.0028952600424347885,-0.003060183815195572,-0.003241920761787309,-0.0034475660857125057,-0.003678234244608447,-0.003924602500060548,-0.004188849335529099,-0.004469037628118677,-0.004771838945416551
"ltu",-0.004287576255290748,-0.0072201270073790624,-0.006970003754958043,-0.00700213904457625,-0.0073049493010235445,-0.007694174367878226,-0.008227596998344744,-0.008690384079768076,-0.009161446260186334,-0.009804667921642363,-0.010582769782396806,-0.011309873678222448,-0.012031215561358888,-0.012710976828700371,-0.013371809653939248,-0.014225962542857573,-0.015192053529577976
"lva",-0.018156386493639598,-0.03137714164553884,-0.031541208694751965,-0.032200516612768126,-0.033422445210440355,-0.03492568224631176,-0.03688998634386875,-0.038633265728060806,-0.04028238349385038,-0.042334755729833695,-0.044595298433369734,-0.04653806510410696,-0.04840156132334128,-0.050208921769867576,-0.05201848288568511,-0.05423278862509706,-0.05663240001760883
"mlt",-3.485726754903773e-4,-5.834186129871632e-4,-5.439324733735873e-4,-5.350755393873641e-4,-5.467345218890252e-4,-5.691892286829869e-4,-6.047214849647098e-4,-6.373817390215031e-4,-6.709641577895553e-4,-7.080111487645091e-4,-7.480574073293056e-4,-7.854114418059943e-4,-8.23336132782515e-4,-8.587360252998444e-4,-8.944607017946637e-4,-9.281025367346984e-4,-9.595088721892076e-4
"nld",-362459126.7627038,-8946205428448.232,-8078981005642.269,-8028838712266.896,-8686333876017.374,-9783817287403.553,-11199035020449.242,-12929841437160.879,-15001640605198.111,-17541382115192.254,-20552713478867.125,-24323468434653.387,-29111195740651.91,-34969825931013.086,-42216567858764.97,-50933251238262.53,-61590275787059.164
"pol",-4.721658024231523e-4,-8.022336627777626e-4,-7.801690092512636e-4,-7.76346837472186e-4,-7.882089954613924e-4,-8.07519984435956e-4,-8.418009591948383e-4,-8.769374645667405e-4,-9.169880062387392e-4,-9.664176829904392e-4,-0.0010253784237912456,-0.0010832702987850773,-0.0011460180606270853,-0.0012054950248696628,-0.0012648129614878378,-0.0013368778802980152,-0.001416977385015894
"prt",-0.008783534540435234,-0.014671183990766501,-0.013981452745503997,-0.013702909949853126,-0.013714949478094152,-0.013899598468580798,-0.014165264007359735,-0.014698637093302214,-0.015373179620803423,-0.01618029015788558,-0.017092350509040344,-0.018096343986517827,-0.019231972229916128,-0.02046373879074359,-0.02182311128043901,-0.023310440202628513,-0.024950036207471715
"rou",-0.0034394843865914737,-0.005898583060970353,-0.00581637076981778,-0.00587012446624513,-0.006058952800869211,-0.006296299635055735,-0.006637235252959783,-0.0070042886251897585,-0.007425347185230358,-0.00791033416038811,-0.008458307794689812,-0.008988456510272691,-0.009536961433487257,-0.010135491332474711,-0.010773453205203953,-0.011475210834832605,-0.012206939041203846
"svn",-2.272607309339314e-4,-3.802136092190267e-4,-3.635879794905428e-4,-3.602478736763892e-4,-3.6739590685286316e-4,-3.7963338800350854e-4,-3.966282644762842e-4,-4.13705281343546e-4,-4.3007742122069814e-4,-4.4960685821049395e-4,-4.7116791965784444e-4,-4.926093924995101e-4,-5.152572258082522e-4,-5.388171340769965e-4,-5.644792815173716e-4,-5.92695734269455e-4,-6.240959776082633e-4
"swe",-0.019873177374640782,-0.03311826931381434,-0.03164775230947159,-0.030969415723891558,-0.03080472949392732,-0.0311264873284256,-0.03175529265371235,-0.03214062484072633,-0.03231015132649784,-0.032878431663685426,-0.03359302758783045,-0.03414542738812143,-0.034631745153235194,-0.03501938896374179,-0.03538626164423242,-0.03620311451618674,-0.037357275513094645
